payment_id,user_id,amount,payment_date,payment_method
2585,831,4.99,8/4/2023,Credit Card
2586,979,4.99,6/26/2023,Google Pay
2587,114,19.99,3/5/2025,Google Pay
2588,906,4.99,12/8/2023,PayPal
2589,800,4.99,5/26/2024,Google Pay
2590,476,14.99,8/21/2023,Apple Pay
2591,251,14.99,6/13/2024,Google Pay
2592,273,7.99,1/13/2025,PayPal
2593,852,9.99,7/17/2023,Google Pay
2594,407,14.99,7/10/2023,Credit Card
2595,242,19.99,6/17/2024,Credit Card
2596,945,19.99,2/4/2024,Apple Pay
2597,529,7.99,12/2/2023,Credit Card
2598,906,4.99,8/22/2024,PayPal
2599,782,4.99,4/10/2024,Google Pay
2600,992,7.99,11/14/2024,Apple Pay
2601,976,14.99,6/14/2023,Google Pay
2602,969,7.99,2/7/2024,Google Pay
2603,357,14.99,6/25/2023,Google Pay
2604,592,9.99,8/5/2024,Apple Pay
2605,894,4.99,8/27/2023,Credit Card
2606,842,14.99,10/17/2024,PayPal
2607,301,7.99,5/28/2023,Google Pay
2608,333,14.99,8/14/2023,PayPal
2609,364,14.99,7/21/2023,Google Pay
2610,211,7.99,10/6/2024,PayPal
2611,639,19.99,4/29/2023,Credit Card
2612,880,9.99,5/6/2024,Apple Pay
2613,363,9.99,8/30/2023,Apple Pay
2614,488,9.99,8/25/2023,Apple Pay
2615,353,9.99,9/19/2024,Google Pay
2616,404,4.99,10/24/2024,Apple Pay
2617,937,7.99,2/16/2025,Google Pay
2618,776,7.99,1/27/2024,Credit Card
2619,293,9.99,5/15/2024,Apple Pay
2620,862,19.99,6/7/2023,Google Pay
2621,419,7.99,5/9/2023,PayPal
2622,800,4.99,5/31/2024,Apple Pay
2623,395,7.99,7/31/2024,Credit Card
2624,254,4.99,1/24/2025,Apple Pay
2625,27,19.99,7/3/2024,Apple Pay
2626,769,14.99,10/12/2024,PayPal
2627,448,7.99,11/30/2024,PayPal
2628,362,7.99,5/27/2024,Google Pay
2629,266,4.99,11/10/2023,Apple Pay
2630,299,9.99,2/11/2024,Credit Card
2631,338,14.99,2/14/2025,Google Pay
2632,375,4.99,1/21/2025,Credit Card
2633,73,9.99,2/10/2024,PayPal
2634,561,14.99,8/10/2023,PayPal
2635,960,7.99,12/26/2023,Apple Pay
2636,305,19.99,11/1/2023,Google Pay
2637,359,14.99,1/25/2024,Apple Pay
2638,405,4.99,4/21/2025,Credit Card
2639,606,19.99,3/3/2025,Google Pay
2640,278,4.99,10/7/2024,PayPal
2641,502,4.99,10/14/2023,Credit Card
2642,360,4.99,4/18/2024,Credit Card
2643,550,9.99,2/9/2025,PayPal
2644,879,14.99,11/22/2024,Credit Card
2645,721,9.99,9/5/2023,Credit Card
2646,44,4.99,5/30/2024,PayPal
2647,446,14.99,1/17/2024,Credit Card
2648,814,4.99,8/20/2023,PayPal
2649,157,4.99,1/28/2024,Apple Pay
2650,681,14.99,2/22/2025,PayPal
2651,514,19.99,4/13/2025,Google Pay
2652,810,9.99,12/10/2024,Apple Pay
2653,511,4.99,9/5/2023,Apple Pay
2654,558,9.99,2/12/2024,PayPal
2655,484,14.99,11/3/2024,Google Pay
2656,457,4.99,4/5/2024,Credit Card
2657,646,4.99,3/3/2024,PayPal
2658,324,9.99,2/28/2025,Credit Card
2659,707,4.99,4/17/2025,Google Pay
2660,217,9.99,3/14/2024,PayPal
2661,812,19.99,6/28/2024,PayPal
2662,919,19.99,5/7/2024,Credit Card
2663,831,19.99,3/27/2025,Credit Card
2664,50,7.99,7/25/2024,Apple Pay
2665,719,7.99,5/25/2024,Credit Card
2666,689,14.99,5/29/2023,Apple Pay
2667,419,9.99,3/30/2025,Google Pay
2668,751,7.99,2/11/2025,Google Pay
2669,927,14.99,5/14/2024,Credit Card
2670,270,19.99,7/28/2024,Apple Pay
2671,635,19.99,6/25/2023,Google Pay
2672,790,4.99,3/8/2024,Credit Card
2673,148,14.99,5/14/2024,PayPal
2674,408,4.99,12/12/2023,Credit Card
2675,83,14.99,9/26/2023,Google Pay
2676,913,14.99,7/17/2023,Google Pay
2677,89,19.99,3/25/2024,Google Pay
2678,775,9.99,8/1/2024,PayPal
2679,97,19.99,2/17/2025,Credit Card
2680,740,7.99,2/19/2025,Credit Card
2681,359,14.99,9/13/2024,Apple Pay
2682,462,14.99,3/5/2024,PayPal
2683,117,7.99,3/28/2025,Google Pay
2684,514,4.99,1/11/2024,Apple Pay
2685,310,9.99,3/9/2025,Apple Pay
2686,693,9.99,1/31/2024,Credit Card
2687,473,9.99,11/9/2023,PayPal
2688,63,14.99,4/19/2024,Google Pay
2689,214,9.99,4/22/2025,Apple Pay
2690,365,4.99,3/19/2025,Credit Card
2691,672,4.99,7/16/2023,PayPal
2692,160,19.99,11/27/2024,Apple Pay
2693,532,4.99,6/15/2024,PayPal
2694,509,7.99,11/18/2023,PayPal
2695,141,4.99,8/8/2023,PayPal
2696,632,14.99,1/14/2024,Apple Pay
2697,608,4.99,9/18/2023,Apple Pay
2698,243,19.99,2/19/2024,PayPal
2699,589,9.99,7/25/2023,Credit Card
2700,93,14.99,4/3/2024,Google Pay
2701,592,14.99,1/28/2024,Credit Card
2702,771,19.99,8/12/2023,PayPal
2703,819,7.99,6/10/2024,Apple Pay
2704,663,19.99,8/7/2023,Credit Card
2705,937,9.99,3/20/2025,Credit Card
2706,552,14.99,10/28/2024,Credit Card
2707,984,4.99,8/27/2024,Apple Pay
2708,524,19.99,7/3/2023,PayPal
2709,673,9.99,1/4/2025,Google Pay
2710,87,4.99,4/7/2024,Google Pay
2711,774,7.99,12/21/2023,Credit Card
2712,537,4.99,4/12/2024,Google Pay
2713,289,14.99,4/23/2024,PayPal
2714,679,7.99,6/4/2024,PayPal
2715,539,9.99,11/11/2023,Google Pay
2716,151,4.99,4/1/2024,Apple Pay
2717,724,4.99,10/15/2024,Credit Card
2718,279,7.99,10/4/2023,Credit Card
2719,957,4.99,1/19/2024,Apple Pay
2720,720,4.99,10/27/2024,Apple Pay
2721,45,9.99,6/1/2024,Google Pay
2722,239,9.99,10/6/2024,Credit Card
2723,658,4.99,7/9/2023,PayPal
2724,416,9.99,7/13/2023,Google Pay
2725,528,7.99,7/12/2024,Apple Pay
2726,746,19.99,11/29/2023,Apple Pay
2727,108,4.99,4/10/2025,Apple Pay
2728,531,4.99,11/24/2024,PayPal
2729,566,19.99,4/18/2024,PayPal
2730,288,19.99,5/27/2024,Credit Card
2731,717,19.99,2/22/2025,Apple Pay
2732,98,4.99,8/7/2024,Google Pay
2733,635,19.99,10/18/2024,Apple Pay
2734,152,19.99,5/14/2023,PayPal
2735,429,4.99,12/12/2024,Apple Pay
2736,643,4.99,8/2/2024,Google Pay
2737,368,9.99,6/12/2023,Apple Pay
2738,431,14.99,1/6/2025,Google Pay
2739,437,9.99,2/24/2025,Credit Card
2740,187,4.99,11/2/2023,PayPal
2741,976,14.99,1/3/2024,Apple Pay
2742,23,7.99,12/29/2023,Apple Pay
2743,25,7.99,7/19/2023,Apple Pay
2744,516,7.99,4/4/2025,PayPal
2745,989,14.99,8/23/2023,Apple Pay
2746,690,9.99,11/18/2024,PayPal
2747,119,9.99,10/14/2024,Apple Pay
2748,268,14.99,9/10/2024,Google Pay
2749,210,19.99,5/10/2023,Credit Card
2750,283,14.99,10/30/2023,PayPal
2751,235,7.99,12/6/2023,PayPal
2752,80,19.99,9/10/2023,Google Pay
2753,211,4.99,10/3/2023,PayPal
2754,763,9.99,6/29/2023,Credit Card
2755,954,19.99,2/25/2024,Credit Card
2756,59,14.99,11/23/2023,Credit Card
2757,564,9.99,4/24/2024,Google Pay
2758,533,14.99,3/6/2024,Credit Card
2759,541,9.99,12/10/2023,Apple Pay
2760,253,19.99,12/14/2023,Credit Card
2761,341,7.99,1/19/2024,Credit Card
2762,198,4.99,5/20/2023,Credit Card
2763,969,7.99,5/3/2023,Google Pay
2764,3,19.99,12/21/2024,Credit Card
2765,271,4.99,3/3/2024,Apple Pay
2766,535,7.99,11/11/2023,Apple Pay
2767,432,7.99,10/1/2023,Apple Pay
2768,349,14.99,7/12/2024,Apple Pay
2769,738,9.99,2/17/2025,Apple Pay
2770,467,7.99,4/27/2024,Apple Pay
2771,706,19.99,6/2/2023,PayPal
2772,419,14.99,5/9/2024,PayPal
2773,994,19.99,9/14/2023,Google Pay
2774,777,7.99,3/2/2024,Credit Card
2775,132,14.99,1/15/2024,Google Pay
2776,934,14.99,11/13/2023,PayPal
2777,2,4.99,6/24/2023,PayPal
2778,237,9.99,2/25/2024,Google Pay
2779,836,7.99,12/12/2023,PayPal
2780,443,19.99,9/9/2023,Google Pay
2781,841,14.99,2/12/2025,Google Pay
2782,913,7.99,7/13/2024,Google Pay
2783,84,14.99,3/3/2024,Apple Pay
2784,815,9.99,11/27/2024,Credit Card
2785,839,9.99,7/2/2024,Apple Pay
2786,621,7.99,1/6/2025,Apple Pay
2787,759,14.99,8/15/2024,Apple Pay
2788,355,4.99,10/2/2024,Google Pay
2789,901,9.99,3/26/2025,Apple Pay
2790,434,9.99,11/8/2024,Google Pay
2791,766,7.99,6/9/2024,Google Pay
2792,211,19.99,1/18/2025,Google Pay
2793,43,9.99,1/3/2025,Apple Pay
2794,256,19.99,6/20/2024,Google Pay
2795,878,14.99,1/24/2025,PayPal
2796,172,7.99,1/13/2025,Credit Card
2797,400,14.99,10/10/2023,PayPal
2798,842,7.99,11/5/2023,Credit Card
2799,678,4.99,5/6/2023,Google Pay
2800,140,19.99,6/10/2023,Credit Card
2801,899,7.99,4/8/2024,Google Pay
2802,879,9.99,7/18/2023,Credit Card
2803,634,7.99,5/2/2024,Apple Pay
2804,441,19.99,3/7/2025,Credit Card
2805,443,19.99,3/25/2024,PayPal
2806,66,7.99,4/6/2025,PayPal
2807,238,4.99,10/6/2024,Credit Card
2808,196,19.99,1/3/2024,PayPal
2809,25,9.99,1/17/2025,PayPal
2810,695,9.99,6/25/2024,PayPal
2811,417,14.99,3/19/2025,Credit Card
2812,543,9.99,12/17/2024,Apple Pay
2813,996,7.99,10/17/2024,Google Pay
2814,717,19.99,6/16/2023,Credit Card
2815,999,14.99,6/9/2024,Google Pay
2816,688,7.99,5/4/2024,Apple Pay
2817,847,19.99,6/7/2024,Credit Card
2818,10,14.99,12/29/2023,Credit Card
2819,439,9.99,2/5/2025,Apple Pay
2820,820,14.99,8/7/2024,Google Pay
2821,558,7.99,1/7/2025,PayPal
2822,317,19.99,7/26/2023,PayPal
2823,646,19.99,12/21/2024,PayPal
2824,494,14.99,7/22/2024,Apple Pay
2825,325,4.99,5/19/2023,Credit Card
2826,990,4.99,2/8/2024,Apple Pay
2827,382,7.99,11/30/2023,PayPal
2828,899,9.99,9/28/2023,Credit Card
2829,558,9.99,12/12/2024,PayPal
2830,252,4.99,1/7/2024,Credit Card
2831,805,7.99,12/19/2023,Google Pay
2832,947,7.99,2/29/2024,Credit Card
2833,643,14.99,2/15/2024,Google Pay
2834,199,19.99,1/30/2024,PayPal
2835,616,19.99,9/1/2023,Apple Pay
2836,93,4.99,5/10/2024,Apple Pay
2837,297,7.99,9/1/2024,PayPal
2838,902,4.99,12/25/2023,Credit Card
2839,354,19.99,10/19/2024,Google Pay
2840,370,19.99,5/10/2024,Credit Card
2841,296,14.99,5/30/2023,Google Pay
2842,891,4.99,5/6/2024,Apple Pay
2843,944,19.99,12/2/2024,Google Pay
2844,75,19.99,7/18/2024,PayPal
2845,255,19.99,5/23/2023,Apple Pay
2846,807,7.99,2/15/2024,Apple Pay
2847,15,19.99,5/31/2023,Apple Pay
2848,856,19.99,12/22/2024,Apple Pay
2849,125,14.99,6/29/2024,Credit Card
2850,731,7.99,4/15/2025,Google Pay
2851,395,19.99,12/6/2023,Apple Pay
2852,698,14.99,12/4/2024,PayPal
2853,467,14.99,10/19/2024,Google Pay
2854,726,9.99,6/1/2024,Google Pay
2855,599,4.99,6/25/2024,PayPal
2856,149,19.99,5/1/2024,PayPal
2857,392,9.99,10/5/2023,Credit Card
2858,109,4.99,2/9/2025,PayPal
2859,198,9.99,10/18/2023,PayPal
2860,97,14.99,11/10/2024,PayPal
2861,382,4.99,11/15/2023,Credit Card
2862,428,7.99,1/17/2025,Google Pay
2863,612,19.99,3/21/2024,Google Pay
2864,133,7.99,3/20/2025,Google Pay
2865,658,14.99,3/15/2024,PayPal
2866,552,7.99,2/7/2025,PayPal
2867,514,4.99,3/24/2024,Apple Pay
2868,144,14.99,11/29/2024,Apple Pay
2869,877,19.99,2/20/2025,Google Pay
2870,656,14.99,2/6/2025,Google Pay
2871,320,4.99,7/4/2023,PayPal
2872,553,9.99,4/15/2025,Credit Card
2873,524,7.99,2/3/2025,Credit Card
2874,137,19.99,1/3/2024,Apple Pay
2875,437,19.99,12/25/2024,Apple Pay
2876,343,7.99,7/15/2024,Credit Card
2877,511,9.99,7/27/2024,PayPal
2878,845,4.99,8/14/2023,Credit Card
2879,960,4.99,8/18/2023,PayPal
2880,429,14.99,1/24/2024,PayPal
2881,606,4.99,3/8/2025,Google Pay
2882,204,14.99,11/26/2023,PayPal
2883,105,19.99,12/11/2023,Google Pay
2884,894,4.99,12/24/2023,Google Pay
2885,371,9.99,8/1/2023,Credit Card
2886,838,14.99,8/16/2023,Credit Card
2887,839,7.99,10/7/2023,Apple Pay
2888,923,14.99,12/25/2024,Google Pay
2889,581,4.99,1/5/2025,Apple Pay
2890,61,4.99,2/24/2024,Credit Card
2891,803,9.99,7/7/2024,Credit Card
2892,50,9.99,2/23/2024,Google Pay
2893,826,9.99,12/18/2024,Apple Pay
2894,495,19.99,3/4/2024,Google Pay
2895,971,14.99,12/21/2023,Google Pay
2896,847,4.99,7/4/2023,Apple Pay
2897,205,9.99,7/9/2023,PayPal
2898,684,14.99,11/13/2023,Credit Card
2899,433,7.99,8/28/2024,Credit Card
2900,231,14.99,5/5/2023,Apple Pay
2901,882,19.99,11/1/2023,Credit Card
2902,367,4.99,8/20/2024,Apple Pay
2903,224,14.99,2/3/2025,Google Pay
2904,65,19.99,10/7/2024,Apple Pay
2905,112,4.99,11/10/2024,Google Pay
2906,330,19.99,6/12/2024,PayPal
2907,238,19.99,7/13/2024,PayPal
2908,903,9.99,12/17/2024,Credit Card
2909,182,19.99,12/3/2024,PayPal
2910,154,4.99,12/28/2023,Google Pay
2911,623,4.99,8/24/2024,Apple Pay
2912,935,14.99,2/4/2024,Credit Card
2913,131,4.99,4/25/2023,Google Pay
2914,886,9.99,12/1/2023,Google Pay
2915,667,4.99,9/25/2024,PayPal
2916,593,19.99,3/4/2024,Google Pay
2917,336,14.99,5/12/2023,Google Pay
2918,429,7.99,11/24/2024,Credit Card
2919,530,14.99,7/10/2024,Credit Card
2920,661,9.99,6/20/2023,PayPal
2921,289,19.99,6/8/2024,Credit Card
2922,847,7.99,2/2/2024,Apple Pay
2923,329,7.99,3/22/2024,Google Pay
2924,900,19.99,6/27/2024,Apple Pay
2925,734,7.99,5/14/2023,Google Pay
2926,541,14.99,12/22/2023,Credit Card
2927,707,4.99,11/25/2023,PayPal
2928,84,7.99,1/21/2024,Apple Pay
2929,441,19.99,3/20/2024,Apple Pay
2930,930,19.99,5/27/2023,Credit Card
2931,607,7.99,9/20/2024,Apple Pay
2932,467,4.99,10/14/2023,Apple Pay
2933,344,4.99,12/21/2024,Credit Card
2934,923,4.99,3/22/2024,PayPal
2935,156,19.99,3/20/2025,Apple Pay
2936,500,9.99,2/2/2025,PayPal
2937,818,9.99,5/7/2023,Google Pay
2938,662,19.99,11/16/2024,PayPal
2939,672,9.99,1/14/2024,Google Pay
2940,949,9.99,8/6/2023,PayPal
2941,241,19.99,4/16/2025,Apple Pay
2942,378,14.99,12/6/2024,Apple Pay
2943,848,19.99,11/22/2024,PayPal
2944,450,19.99,3/6/2024,Apple Pay
2945,199,19.99,12/15/2023,Google Pay
2946,482,7.99,12/31/2023,Apple Pay
2947,827,14.99,3/22/2024,Google Pay
2948,156,19.99,11/30/2023,Credit Card
2949,674,9.99,10/1/2024,PayPal
2950,197,9.99,4/13/2024,Apple Pay
2951,810,19.99,7/28/2023,Credit Card
2952,927,9.99,11/29/2024,PayPal
2953,809,19.99,6/6/2023,Google Pay
2954,331,19.99,7/30/2024,Google Pay
2955,319,7.99,3/24/2024,Credit Card
2956,13,9.99,9/2/2023,Credit Card
2957,15,4.99,8/26/2023,PayPal
2958,125,4.99,4/27/2023,Credit Card
2959,539,4.99,8/10/2023,Google Pay
2960,588,9.99,3/12/2025,Apple Pay
2961,831,9.99,8/17/2024,Google Pay
2962,852,7.99,1/27/2024,PayPal
2963,751,4.99,9/22/2024,Credit Card
2964,639,9.99,1/11/2025,Google Pay
2965,730,9.99,9/3/2023,Google Pay
2966,753,7.99,6/29/2024,Credit Card
2967,637,7.99,3/29/2024,PayPal
2968,712,9.99,3/7/2024,Credit Card
2969,768,9.99,4/20/2025,Google Pay
2970,607,9.99,5/7/2023,Google Pay
2971,126,7.99,5/1/2024,Google Pay
2972,690,14.99,10/6/2024,Apple Pay
2973,722,4.99,12/6/2023,PayPal
2974,822,4.99,4/19/2025,PayPal
2975,505,9.99,8/26/2023,Google Pay
2976,462,4.99,10/10/2023,Google Pay
2977,427,19.99,8/13/2023,Credit Card
2978,418,7.99,4/21/2024,Credit Card
2979,510,4.99,3/30/2025,Credit Card
2980,612,7.99,5/25/2023,Google Pay
2981,147,19.99,9/27/2023,Apple Pay
2982,340,4.99,10/18/2023,Google Pay
2983,902,9.99,12/26/2024,Credit Card
2984,316,9.99,11/1/2023,Google Pay
2985,607,9.99,6/21/2024,Apple Pay
2986,103,9.99,10/3/2023,PayPal
2987,84,9.99,2/26/2024,Apple Pay
2988,707,9.99,10/7/2024,PayPal
2989,332,4.99,2/22/2024,PayPal
2990,994,19.99,12/19/2023,Apple Pay
2991,509,4.99,8/10/2024,PayPal
2992,26,19.99,7/10/2024,Google Pay
2993,696,19.99,6/7/2023,Apple Pay
2994,153,4.99,3/13/2024,Apple Pay
2995,569,9.99,11/1/2024,Google Pay
2996,29,7.99,8/30/2023,Credit Card
2997,18,19.99,2/23/2025,Google Pay
2998,315,9.99,3/4/2025,PayPal
2999,858,19.99,3/8/2025,PayPal
3000,339,4.99,4/26/2024,Credit Card
